timestamp,remote_timestamp,observed_offset,estimated_offset,round_trip_time
299616895,1567042878459307,-1567042578844201,-1567042578842984,3554
299722703,1567042878561711,-1567042578843885,-1567042578842986,9730
299817009,1567042878659175,-1567042578844187,-1567042578842988,4021
299916752,1567042878758862,-1567042578844741,-1567042578842992,5237
300016861,1567042878859138,-1567042578844210,-1567042578842994,3845
300121708,1567042878961060,-1567042578843021,-1567042578842993,7315
300221426,1567042879059453,-1567042578841754,-1567042578842988,7433
300317416,1567042879159210,-1567042578844328,-1567042578842991,5044
300417990,1567042879259531,-1567042578843613,-1567042578842991,4123
300519724,1567042879358990,-1567042578843000,-1567042578842990,7447
300621151,1567042879459413,-1567042578841885,-1567042578842986,7225
300722713,1567042879561696,-1567042578843227,-1567042578842985,8463
300817714,1567042879659173,-1567042578843499,-1567042578842985,4058
300921981,1567042879761027,-1567042578842856,-1567042578842984,7598
301021149,1567042879859396,-1567042578841946,-1567042578842979,7376
301119880,1567042879961009,-1567042578843911,-1567042578842981,5540
301221166,1567042880059465,-1567042578841988,-1567042578842976,7357
301317417,1567042880159131,-1567042578844308,-1567042578842979,5076
301418615,1567042880258475,-1567042578843042,-1567042578842978,6341
301514477,1567042880355869,-1567042578843321,-1567042578842978,3836
301618614,1567042880457461,-1567042578842476,-1567042578842975,7237
301722765,1567042880561797,-1567042578844169,-1567042578842975,10269
301818803,1567042880658344,-1567042578842853,-1567042578842973,6597
301918755,1567042880759813,-1567042578844201,-1567042578842976,6255
302015848,1567042880855217,-1567042578841949,-1567042578842971,5129
302118750,1567042880959716,-1567042578844166,-1567042578842973,6372
302215739,1567042881055137,-1567042578841981,-1567042578842969,5144
302320733,1567042881159652,-1567042578843124,-1567042578842968,8388
302415824,1567042881254468,-1567042578841347,-1567042578842962,5295
302516719,1567042881355739,-1567042578842130,-1567042578842958,6192
302614405,1567042881456161,-1567042578843684,-1567042578842959,3829
302718158,1567042881558570,-1567042578843894,-1567042578842960,6943
302820797,1567042881659720,-1567042578843234,-1567042578842960,8586
302919077,1567042881759787,-1567042578843711,-1567042578842961,5980
303019313,1567042881858054,-1567042578842359,-1567042578842958,7209
303120723,1567042881959202,-1567042578843086,-1567042578842957,9191
303219735,1567042882058317,-1567042578842551,-1567042578842955,7917
303319747,1567042882158926,-1567042578843107,-1567042578842954,7835
303419289,1567042882261015,-1567042578845273,-1567042578842960,7072
303517762,1567042882359028,-1567042578844271,-1567042578842962,5986
303619768,1567042882458503,-1567042578842294,-1567042578842959,7097
303720760,1567042882561817,-1567042578845376,-1567042578842965,8616
303819819,1567042882658576,-1567042578842493,-1567042578842963,7444
303917707,1567042882756805,-1567042578841896,-1567042578842959,5564
304021712,1567042882861020,-1567042578843637,-1567042578842960,8636
304120700,1567042882960166,-1567042578843065,-1567042578842959,7177
304215944,1567042883057104,-1567042578843035,-1567042578842958,3718
304317828,1567042883156816,-1567042578841780,-1567042578842953,5550
304416715,1567042883256068,-1567042578841596,-1567042578842948,4458
304518738,1567042883359346,-1567042578843608,-1567042578842949,5978
304617704,1567042883457011,-1567042578842054,-1567042578842945,5472
304721695,1567042883560602,-1567042578842997,-1567042578842944,8159
304820546,1567042883658680,-1567042578842129,-1567042578842941,7968
304921761,1567042883760196,-1567042578842528,-1567042578842938,8162
305014801,1567042883856185,-1567042578842677,-1567042578842936,2564
305120865,1567042883959607,-1567042578842950,-1567042578842935,8190
305217778,1567042884058754,-1567042578843325,-1567042578842935,4674
305316119,1567042884157288,-1567042578843113,-1567042578842934,3867
305420848,1567042884259242,-1567042578842266,-1567042578842931,7722
305521707,1567042884360949,-1567042578843354,-1567042578842931,8195
305618748,1567042884457740,-1567042578842666,-1567042578842929,7327
305725183,1567042884563331,-1567042578843878,-1567042578842929,11452
305818704,1567042884657526,-1567042578842453,-1567042578842926,7241
305921702,1567042884760933,-1567042578843420,-1567042578842927,8355
306024848,1567042884863841,-1567042578844491,-1567042578842927,10991
306121702,1567042884960788,-1567042578843292,-1567042578842927,8391
306220847,1567042885061871,-1567042578844748,-1567042578842931,7425
306319822,1567042885160757,-1567042578844306,-1567042578842934,6622
306421570,1567042885259802,-1567042578841860,-1567042578842930,7234
306521782,1567042885360501,-1567042578842474,-1567042578842928,7482
306617363,1567042885458048,-1567042578843183,-1567042578842927,4975
306722739,1567042885561632,-1567042578844249,-1567042578842927,10706
306815713,1567042885655455,-1567042578842059,-1567042578842924,4612
306917828,1567042885756946,-1567042578842421,-1567042578842921,6575
307017417,1567042885857735,-1567042578842991,-1567042578842920,5241
307117989,1567042885960377,-1567042578844429,-1567042578842923,4060
307221575,1567042886059552,-1567042578841582,-1567042578842918,7188
307317823,1567042886158718,-1567042578844077,-1567042578842921,6279
307419760,1567042886259593,-1567042578842575,-1567042578842919,5462
307521723,1567042886360423,-1567042578842637,-1567042578842917,7829
307617342,1567042886457730,-1567042578842940,-1567042578842916,5084
307721839,1567042886561012,-1567042578843148,-1567042578842915,7919
307817495,1567042886658058,-1567042578843234,-1567042578842915,5312
307920755,1567042886759624,-1567042578843008,-1567042578842914,8257
308017971,1567042886857389,-1567042578842722,-1567042578842913,6587
308120761,1567042886959699,-1567042578843073,-1567042578842912,8249
308218773,1567042887057864,-1567042578842731,-1567042578842911,7257
308316789,1567042887156576,-1567042578842601,-1567042578842909,5596
308418315,1567042887258239,-1567042578842993,-1567042578842908,6115
308518335,1567042887356593,-1567042578841905,-1567042578842904,7272
308616782,1567042887458038,-1567042578843958,-1567042578842906,5382
308719739,1567042887558611,-1567042578843231,-1567042578842906,8691
308818732,1567042887657349,-1567042578842270,-1567042578842903,7285
308914202,1567042887755818,-1567042578843383,-1567042578842903,3459
309019922,1567042887858304,-1567042578842254,-1567042578842900,7722
309114808,1567042887955748,-1567042578843049,-1567042578842900,4187
309216813,1567042888055964,-1567042578841969,-1567042578842896,5614
309320700,1567042888159941,-1567042578842869,-1567042578842894,7235
309419074,1567042888257294,-1567042578842089,-1567042578842891,7717
309519188,1567042888360920,-1567042578843633,-1567042578842892,3780
309619035,1567042888457581,-1567042578842338,-1567042578842889,7474
309721748,1567042888561416,-1567042578844481,-1567042578842892,9604
309819762,1567042888658277,-1567042578842255,-1567042578842889,7459
309919083,1567042888759744,-1567042578843728,-1567042578842890,6112
310019756,1567042888858328,-1567042578842195,-1567042578842887,7224
310120763,1567042888959841,-1567042578842811,-1567042578842885,7445
310219896,1567042889058794,-1567042578842706,-1567042578842883,7595
310315860,1567042889157240,-1567042578842934,-1567042578842882,3087
310418707,1567042889257172,-1567042578841797,-1567042578842877,6641
310520706,1567042889360215,-1567042578843318,-1567042578842877,7597
310617719,1567042889456564,-1567042578841615,-1567042578842872,5514
310722750,1567042889562500,-1567042578844542,-1567042578842876,9563
310816078,1567042889657986,-1567042578843809,-1567042578842878,3781
310918746,1567042889759952,-1567042578843993,-1567042578842880,5553
311019747,1567042889858792,-1567042578842329,-1567042578842877,6545
311117701,1567042889957196,-1567042578841996,-1567042578842873,4972
311219851,1567042890058806,-1567042578842750,-1567042578842871,7568
311315978,1567042890157969,-1567042578843651,-1567042578842873,3299
311416711,1567042890255644,-1567042578841273,-1567042578842867,4649
311520924,1567042890360932,-1567042578843515,-1567042578842867,6991
311620765,1567042890459475,-1567042578842599,-1567042578842865,7756
311724703,1567042890563270,-1567042578844027,-1567042578842865,10905
311816930,1567042890659172,-1567042578843985,-1567042578842868,3465
311920740,1567042890758835,-1567042578842015,-1567042578842864,7818
312021706,1567042890860772,-1567042578843264,-1567042578842864,8374
312117708,1567042890956761,-1567042578842284,-1567042578842861,6438
312220514,1567042891060440,-1567042578843718,-1567042578842862,7344
312317706,1567042891156842,-1567042578842357,-1567042578842860,6420
312422750,1567042891261188,-1567042578843336,-1567042578842860,9774
312518720,1567042891358696,-1567042578843574,-1567042578842861,7175
312624921,1567042891463511,-1567042578844471,-1567042578842861,11756
312722730,1567042891561642,-1567042578843357,-1567042578842861,8869
312817730,1567042891659081,-1567042578843355,-1567042578842862,3986
312917188,1567042891759055,-1567042578844284,-1567042578842865,4815
313015829,1567042891856358,-1567042578842912,-1567042578842864,4743
313117346,1567042891959027,-1567042578844196,-1567042578842867,5009
313217500,1567042892057812,-1567042578843369,-1567042578842868,6093
313319860,1567042892160866,-1567042578843958,-1567042578842870,5874
313417741,1567042892259196,-1567042578843503,-1567042578842871,4075
313517555,1567042892358960,-1567042578844056,-1567042578842874,5280
313619763,1567042892459161,-1567042578842358,-1567042578842871,5899
313722773,1567042892561508,-1567042578842948,-1567042578842870,8392
313817757,1567042892657580,-1567042578842646,-1567042578842869,5625
313917403,1567042892758902,-1567042578844088,-1567042578842872,5103
314019839,1567042892859195,-1567042578842380,-1567042578842869,6026
314119853,1567042892958839,-1567042578842790,-1567042578842868,7585
314221774,1567042893059233,-1567042578841240,-1567042578842862,7529
314314375,1567042893155794,-1567042578843305,-1567042578842863,3750
314416714,1567042893255376,-1567042578841625,-1567042578842858,5904
314518709,1567042893358815,-1567042578843474,-1567042578842859,6708
314619960,1567042893458228,-1567042578842146,-1567042578842856,7735
314722959,1567042893560285,-1567042578841282,-1567042578842850,7891
314814314,1567042893654426,-1567042578842005,-1567042578842847,3758
314918326,1567042893759885,-1567042578843214,-1567042578842847,3286
315016770,1567042893857318,-1567042578843200,-1567042578842847,5282
315114678,1567042893955687,-1567042578843056,-1567042578842847,4060
315218699,1567042894057836,-1567042578842745,-1567042578842846,7192
315314638,1567042894156040,-1567042578843429,-1567042578842846,4027
315414457,1567042894254468,-1567042578841967,-1567042578842843,3880
315520710,1567042894359256,-1567042578842652,-1567042578842841,8188
315619833,1567042894458317,-1567042578842307,-1567042578842839,7625
315723342,1567042894561365,-1567042578841580,-1567042578842834,7092
315819738,1567042894658173,-1567042578842207,-1567042578842831,7522
315919757,1567042894758870,-1567042578843023,-1567042578842831,7793
316019744,1567042894858810,-1567042578842263,-1567042578842828,6362
316120713,1567042894959959,-1567042578843293,-1567042578842828,8073
316219741,1567042895058110,-1567042578842323,-1567042578842826,7884
316320699,1567042895158917,-1567042578842634,-1567042578842824,8808
316419747,1567042895258317,-1567042578842266,-1567042578842822,7370
316519526,1567042895360785,-1567042578843269,-1567042578842822,3998
316617753,1567042895458645,-1567042578843218,-1567042578842822,4631
316719151,1567042895561105,-1567042578845553,-1567042578842829,7175
316819749,1567042895658277,-1567042578842234,-1567042578842827,7385
316922749,1567042895757612,-1567042578840178,-1567042578842827,10623
317017700,1567042895856084,-1567042578840975,-1567042578842820,5161
317119892,1567042895960872,-1567042578844623,-1567042578842824,7262
317220173,1567042896058616,-1567042578841974,-1567042578842821,7041
317319749,1567042896159053,-1567042578842847,-1567042578842820,7054
317420192,1567042896258323,-1567042578841970,-1567042578842816,7654
317520709,1567042896359766,-1567042578842715,-1567042578842815,7292
317621797,1567042896460572,-1567042578843359,-1567042578842816,9130
317719913,1567042896561729,-1567042578845320,-1567042578842822,6986
317820077,1567042896658442,-1567042578842139,-1567042578842819,7527
317916157,1567042896756810,-1567042578842641,-1567042578842818,3954
318017775,1567042896856436,-1567042578841482,-1567042578842813,5620
318116176,1567042896956689,-1567042578842526,-1567042578842811,4004
318220709,1567042897059990,-1567042578842896,-1567042578842810,7210
318321712,1567042897160821,-1567042578843178,-1567042578842810,8110
318415020,1567042897257219,-1567042578844053,-1567042578842813,3687
318520712,1567042897359987,-1567042578842910,-1567042578842812,7241
318621053,1567042897459038,-1567042578841954,-1567042578842808,7915
318722880,1567042897563156,-1567042578844969,-1567042578842814,9169
318818707,1567042897657299,-1567042578842250,-1567042578842811,7295
318922796,1567042897760791,-1567042578842723,-1567042578842810,9416
319018703,1567042897857540,-1567042578841277,-1567042578842804,4859
319121707,1567042897960809,-1567042578843169,-1567042578842804,8107
319220904,1567042898059860,-1567042578842546,-1567042578842802,7161
